id_proyecto,presupuesto_estimado,deadline_dias,cantidad_bugs,numero_desarrolladores,tipo_servicio,infraestructura_nube_previa,renovacion_contrato,horas_hombre_invertidas,fecha_entrega
PRJ-11739,58554.07,240,8,7,Portal Web,Sí,No,1606.5,2025-05-04
PRJ-11740,26945.95,322,6,6,Sistema SaaS,Sí,Sí,914.1,2025-05-04
PRJ-11741,29175.0,92,13,7,E-commerce,Sí,Sí,1074.7,2025-05-04
PRJ-11742,37849.83,85,0,8,Portal Web,Sí,Sí,1102.9,2025-05-04
PRJ-11743,28059.66,47,12,3,App Móvil,No,Sí,825.2,2025-05-04
PRJ-11744,78870.34,106,6,5,Sistema SaaS,Sí,Sí,1870.8,2025-05-04
PRJ-11745,66053.89,289,5,9,Portal Web,Sí,No,1787.4,2025-05-04
PRJ-11746,17349.1,150,12,8,App Móvil,No,Sí,872.9,2025-05-04
PRJ-11747,5419.56,213,0,6,Sistema SaaS,Sí,Sí,376.8,2025-05-04
PRJ-11748,8208.75,77,0,9,Portal Web,No,No,557.6,2025-05-04
PRJ-11749,23304.76,176,11,5,Sistema SaaS,Sí,No,814.1,2025-05-04
PRJ-11750,13571.85,311,1,2,Sistema SaaS,No,No,401.8,2025-05-04
PRJ-11751,45000.36,323,5,9,E-commerce,Sí,Sí,1366.4,2025-05-04
PRJ-11752,69349.64,109,11,5,Portal Web,No,No,1782.1,2025-05-04
PRJ-11753,60256.27,265,12,8,Portal Web,Sí,Sí,1732.9,2025-05-04
PRJ-11754,21170.68,258,3,8,Portal Web,No,No,806.3,2025-05-04
PRJ-11755,34947.44,313,3,4,E-commerce,No,Sí,903.7,2025-05-04
PRJ-11756,43092.07,90,5,4,App Móvil,Sí,Sí,1099.1,2025-05-04
PRJ-11757,65765.44,249,8,1,Portal Web,No,Sí,1452.9,2025-05-04
PRJ-11758,67934.12,118,0,5,Portal Web,Sí,Sí,1612.6,2025-05-04
PRJ-11759,73228.87,293,13,9,App Móvil,No,No,2012.1,2025-05-04
PRJ-11760,43193.39,257,1,5,Portal Web,No,Sí,1103.7,2025-05-04
PRJ-11761,57070.61,132,7,5,E-commerce,No,Sí,1458.8,2025-05-05
PRJ-11762,13385.03,117,7,6,Portal Web,Sí,Sí,639.3,2025-05-05
PRJ-11763,47396.67,52,10,6,Sistema SaaS,Sí,No,1349.7,2025-05-05
PRJ-11764,23651.89,322,10,8,E-commerce,No,Sí,962.9,2025-05-05
PRJ-11765,37378.77,296,5,1,E-commerce,Sí,No,840.6,2025-05-05
PRJ-11766,52553.79,46,5,5,Sistema SaaS,No,Sí,1326.6,2025-05-05
PRJ-11767,24273.95,314,11,9,App Móvil,Sí,No,1028.7,2025-05-05
PRJ-11768,8913.88,342,7,3,E-commerce,Sí,Sí,392.6,2025-05-05
PRJ-11769,5767.54,191,1,7,Portal Web,Sí,No,419.0,2025-05-05
PRJ-11770,6661.97,107,1,7,App Móvil,Sí,No,449.3,2025-05-05
PRJ-11771,5626.23,151,12,3,E-commerce,Sí,Sí,395.8,2025-05-05
PRJ-11772,13276.63,141,0,7,Portal Web,Sí,No,610.2,2025-05-05
PRJ-11773,22961.65,268,14,3,Portal Web,Sí,Sí,738.7,2025-05-05
PRJ-11774,21591.61,239,5,6,E-commerce,Sí,No,734.3,2025-05-05
PRJ-11775,79009.74,31,14,8,App Móvil,Sí,Sí,2127.2,2025-05-05
PRJ-11776,27950.46,232,5,8,App Móvil,Sí,Sí,968.8,2025-05-05
PRJ-11777,14556.56,316,13,6,Sistema SaaS,Sí,Sí,696.0,2025-05-05
PRJ-11778,45917.19,146,5,2,Sistema SaaS,Sí,Sí,1067.9,2025-05-05
PRJ-11779,69346.81,329,12,1,E-commerce,Sí,No,1553.5,2025-05-05
PRJ-11780,55854.53,143,10,3,Portal Web,Sí,Sí,1427.2,2025-05-05
PRJ-11781,27206.16,103,1,3,E-commerce,No,Sí,671.8,2025-05-05
PRJ-11782,47121.21,270,6,7,Sistema SaaS,No,No,1334.2,2025-05-05
PRJ-11783,58614.2,331,2,4,Sistema SaaS,No,Sí,1389.2,2025-05-05
PRJ-11784,59607.84,83,0,2,E-commerce,Sí,No,1305.9,2025-05-05
PRJ-11785,54990.38,188,0,2,Sistema SaaS,No,Sí,1162.8,2025-05-06
PRJ-11786,70310.78,138,13,7,App Móvil,Sí,No,1888.6,2025-05-06
PRJ-11787,70257.91,309,14,8,E-commerce,No,No,1892.1,2025-05-06
PRJ-11788,48420.24,182,8,5,E-commerce,Sí,Sí,1297.1,2025-05-06
PRJ-11789,37239.23,192,2,2,E-commerce,No,No,857.3,2025-05-06
PRJ-11790,53117.77,86,7,3,E-commerce,Sí,Sí,1300.1,2025-05-06
PRJ-11791,66365.9,357,14,1,App Móvil,No,No,1546.8,2025-05-06
PRJ-11792,5423.91,354,9,4,Sistema SaaS,No,Sí,393.7,2025-05-06
PRJ-11793,79399.78,243,6,7,E-commerce,No,No,1974.1,2025-05-06
PRJ-11794,18717.03,57,12,9,E-commerce,No,No,887.0,2025-05-06
PRJ-11795,40268.67,233,1,3,Portal Web,No,Sí,932.0,2025-05-06
PRJ-11796,70402.23,62,1,4,E-commerce,Sí,Sí,1638.1,2025-05-06
PRJ-11797,21878.03,338,3,6,E-commerce,Sí,Sí,748.7,2025-05-06
PRJ-11798,40759.64,151,1,1,Portal Web,No,No,889.2,2025-05-06
PRJ-11799,14943.66,45,4,5,App Móvil,No,Sí,556.4,2025-05-06
PRJ-11800,34630.72,183,11,5,Sistema SaaS,Sí,Sí,1071.4,2025-05-06
PRJ-11801,18285.16,247,9,9,App Móvil,No,No,871.7,2025-05-06
PRJ-11802,32272.08,134,11,9,E-commerce,Sí,No,1146.5,2025-05-06
PRJ-11803,33009.82,106,6,1,E-commerce,No,No,775.1,2025-05-06
PRJ-11804,79487.81,116,1,3,App Móvil,No,No,1769.1,2025-05-06
PRJ-11805,79610.98,60,8,4,E-commerce,No,Sí,1816.6,2025-05-06
PRJ-11806,13608.97,129,0,1,App Móvil,No,No,335.6,2025-05-06
PRJ-11807,59447.66,184,1,9,App Móvil,No,No,1609.9,2025-05-06
PRJ-11808,8880.91,321,6,2,Sistema SaaS,Sí,Sí,404.4,2025-05-06
PRJ-11809,7264.4,344,11,5,Sistema SaaS,No,No,559.7,2025-05-07
PRJ-11810,12900.04,135,4,3,Sistema SaaS,No,No,396.9,2025-05-07
PRJ-11811,77411.42,259,0,4,Sistema SaaS,No,Sí,1762.8,2025-05-07
PRJ-11812,75564.77,32,3,4,App Móvil,Sí,No,1717.5,2025-05-07
PRJ-11813,19544.59,251,7,2,E-commerce,No,No,560.0,2025-05-07
PRJ-11814,17125.43,150,4,2,App Móvil,No,No,466.1,2025-05-07
PRJ-11815,23040.13,189,11,8,E-commerce,No,Sí,935.3,2025-05-07
PRJ-11816,43666.02,300,1,2,Sistema SaaS,No,No,1008.3,2025-05-07
PRJ-11817,47727.85,360,8,7,Portal Web,Sí,Sí,1306.7,2025-05-07
PRJ-11818,21619.51,223,0,1,E-commerce,No,Sí,460.8,2025-05-07
PRJ-11819,61746.71,247,0,1,E-commerce,Sí,Sí,1296.8,2025-05-07
PRJ-11820,28216.49,220,9,3,Portal Web,No,No,756.4,2025-05-07
PRJ-11821,74159.85,281,12,3,App Móvil,No,Sí,1756.4,2025-05-07
PRJ-11822,54254.2,255,4,9,Sistema SaaS,Sí,Sí,1507.9,2025-05-07
PRJ-11823,37726.34,30,13,2,App Móvil,No,No,1006.4,2025-05-07
PRJ-11824,64243.4,162,13,4,E-commerce,Sí,No,1622.1,2025-05-07
PRJ-11825,66343.6,119,14,3,E-commerce,Sí,Sí,1653.2,2025-05-07
PRJ-11826,26786.12,35,8,7,E-commerce,Sí,No,888.7,2025-05-07
PRJ-11827,30478.59,273,5,6,App Móvil,Sí,Sí,950.3,2025-05-07
PRJ-11828,75196.64,162,14,9,App Móvil,No,No,2058.2,2025-05-07
PRJ-11829,17355.58,145,4,8,Portal Web,Sí,No,791.4,2025-05-07
PRJ-11830,8161.28,102,5,2,App Móvil,No,No,302.2,2025-05-07
PRJ-11831,39054.15,185,5,3,Sistema SaaS,No,No,955.7,2025-05-07
PRJ-11832,65090.74,240,8,1,E-commerce,No,No,1429.1,2025-05-07
PRJ-11833,62875.11,98,12,8,App Móvil,Sí,No,1775.7,2025-05-08
PRJ-11834,73964.8,329,14,2,App Móvil,Sí,Sí,1754.7,2025-05-08
PRJ-11835,44990.05,173,8,4,App Móvil,Sí,Sí,1175.2,2025-05-08
PRJ-11836,12504.85,228,4,2,App Móvil,Sí,Sí,363.6,2025-05-08
PRJ-11837,49151.67,235,3,2,App Móvil,Sí,No,1079.4,2025-05-08
PRJ-11838,63379.67,230,0,3,App Móvil,Sí,Sí,1419.5,2025-05-08
PRJ-11839,11999.61,268,5,5,App Móvil,Sí,No,538.1,2025-05-08
PRJ-11840,17949.31,97,6,8,Sistema SaaS,No,No,801.3,2025-05-08
PRJ-11841,5921.8,200,6,2,App Móvil,No,No,320.0,2025-05-08
PRJ-11842,49523.94,326,14,5,Portal Web,No,Sí,1363.6,2025-05-08
PRJ-11843,71505.08,99,13,4,Sistema SaaS,No,No,1815.5,2025-05-08
PRJ-11844,55299.75,316,0,3,Sistema SaaS,Sí,Sí,1249.4,2025-05-08
PRJ-11845,78653.01,46,5,6,Portal Web,Sí,No,1890.4,2025-05-08
PRJ-11846,9727.52,166,7,9,E-commerce,Sí,No,682.2,2025-05-08
PRJ-11847,72725.08,248,2,8,E-commerce,No,Sí,1808.7,2025-05-08
PRJ-11848,66055.12,340,0,2,Sistema SaaS,No,No,1385.6,2025-05-08
PRJ-11849,28568.11,35,12,1,Sistema SaaS,No,Sí,757.5,2025-05-08
PRJ-11850,78014.49,227,6,8,App Móvil,No,No,2011.7,2025-05-08
PRJ-11851,26595.33,161,3,5,Sistema SaaS,No,Sí,775.3,2025-05-08
PRJ-11852,71697.85,213,11,2,App Móvil,No,No,1709.7,2025-05-08
PRJ-11853,71056.14,47,4,1,App Móvil,No,Sí,1513.1,2025-05-08
PRJ-11854,61824.32,242,1,8,E-commerce,Sí,No,1593.4,2025-05-08
PRJ-11855,47260.29,77,6,8,Sistema SaaS,Sí,No,1345.1,2025-05-08
PRJ-11856,14000.21,58,13,6,App Móvil,No,Sí,693.0,2025-05-08
PRJ-11857,44897.88,182,0,5,Sistema SaaS,No,No,1159.0,2025-05-09
PRJ-11858,31759.72,361,14,5,App Móvil,No,No,1071.3,2025-05-09
PRJ-11859,64416.28,267,3,6,E-commerce,No,No,1609.7,2025-05-09
PRJ-11860,61859.69,348,7,5,App Móvil,No,No,1547.6,2025-05-09
PRJ-11861,73295.94,294,12,2,E-commerce,Sí,Sí,1664.0,2025-05-09
PRJ-11862,6112.26,228,11,7,Portal Web,Sí,Sí,505.0,2025-05-09
PRJ-11863,65682.74,43,6,4,E-commerce,No,Sí,1570.4,2025-05-09
PRJ-11864,75384.65,305,14,7,E-commerce,No,No,1980.7,2025-05-09
PRJ-11865,64197.53,39,6,1,E-commerce,No,Sí,1387.3,2025-05-09
PRJ-11866,14764.58,168,6,6,Portal Web,Sí,Sí,647.2,2025-05-09
PRJ-11867,11095.93,196,11,2,E-commerce,No,Sí,410.5,2025-05-09
PRJ-11868,6563.39,176,14,3,Sistema SaaS,Sí,Sí,470.8,2025-05-09
PRJ-11869,52155.89,274,4,3,Sistema SaaS,Sí,No,1272.7,2025-05-09
PRJ-11870,52225.45,99,10,1,Portal Web,Sí,No,1226.8,2025-05-09
PRJ-11871,79018.53,357,11,5,Portal Web,No,Sí,1929.8,2025-05-09
PRJ-11872,34853.24,350,11,8,Portal Web,Sí,No,1174.0,2025-05-09
PRJ-11873,29892.97,133,9,8,App Móvil,No,No,1058.1,2025-05-09
PRJ-11874,51831.87,258,2,7,E-commerce,No,Sí,1383.6,2025-05-09
PRJ-11875,66920.65,345,9,7,E-commerce,No,Sí,1786.6,2025-05-09
PRJ-11876,75258.05,167,12,8,Portal Web,No,Sí,2020.4,2025-05-09
PRJ-11877,65234.31,348,6,8,Portal Web,No,No,1768.2,2025-05-09
PRJ-11878,37000.55,65,7,5,Sistema SaaS,No,No,1062.8,2025-05-09
PRJ-11879,52618.57,147,6,7,Sistema SaaS,No,Sí,1465.2,2025-05-09
PRJ-11880,69222.45,284,5,2,E-commerce,Sí,Sí,1533.7,2025-05-09
PRJ-11881,41795.73,342,14,4,Sistema SaaS,No,Sí,1155.2,2025-05-10
PRJ-11882,21251.5,364,8,6,Sistema SaaS,No,No,823.2,2025-05-10
PRJ-11883,17729.26,49,12,3,E-commerce,No,Sí,688.2,2025-05-10
PRJ-11884,5011.83,327,10,2,Portal Web,No,Sí,317.6,2025-05-10
PRJ-11885,58867.85,50,5,1,Portal Web,No,Sí,1268.7,2025-05-10
PRJ-11886,13332.29,285,4,4,E-commerce,No,No,506.5,2025-05-10
PRJ-11887,23287.93,277,10,2,Portal Web,Sí,Sí,666.9,2025-05-10
PRJ-11888,27340.72,195,5,3,Portal Web,Sí,No,742.6,2025-05-10
PRJ-11889,47028.49,284,9,6,E-commerce,No,Sí,1320.7,2025-05-10
PRJ-11890,34846.8,107,3,3,App Móvil,No,No,849.0,2025-05-10
PRJ-11891,55600.55,309,12,3,Portal Web,No,Sí,1373.0,2025-05-10
PRJ-11892,9172.9,311,14,4,E-commerce,No,No,529.7,2025-05-10
PRJ-11893,14295.44,63,12,3,App Móvil,No,No,560.0,2025-05-10
PRJ-11894,42440.86,128,5,6,Sistema SaaS,No,Sí,1193.1,2025-05-10
PRJ-11895,30272.36,172,3,9,Portal Web,Sí,Sí,1053.2,2025-05-10
PRJ-11896,27186.0,84,4,8,E-commerce,Sí,No,966.9,2025-05-10
PRJ-11897,10027.11,32,14,2,Sistema SaaS,Sí,No,455.0,2025-05-10
PRJ-11898,72178.94,361,12,3,Sistema SaaS,Sí,No,1702.4,2025-05-10
PRJ-11899,56886.39,248,5,8,App Móvil,Sí,No,1531.6,2025-05-10
PRJ-11900,14121.36,240,0,3,E-commerce,Sí,Sí,442.2,2025-05-10
PRJ-11901,9878.45,334,13,5,App Móvil,No,Sí,566.4,2025-05-10
PRJ-11902,78115.44,178,5,9,Sistema SaaS,Sí,Sí,2011.5,2025-05-10
PRJ-11903,56087.94,261,5,2,Portal Web,No,Sí,1303.7,2025-05-10
PRJ-11904,36309.21,117,0,9,App Móvil,No,Sí,1121.3,2025-05-10
PRJ-11905,57629.83,240,6,5,E-commerce,Sí,No,1395.1,2025-05-11
PRJ-11906,61724.88,252,11,9,E-commerce,No,Sí,1777.0,2025-05-11
PRJ-11907,63497.17,325,9,4,Sistema SaaS,Sí,No,1544.2,2025-05-11
PRJ-11908,40840.8,177,4,8,E-commerce,Sí,Sí,1206.7,2025-05-11
PRJ-11909,37241.21,236,7,8,App Móvil,Sí,Sí,1185.3,2025-05-11
PRJ-11910,5827.11,256,13,3,App Móvil,No,Sí,356.4,2025-05-11
PRJ-11911,74491.78,213,4,5,Portal Web,No,Sí,1716.4,2025-05-11
PRJ-11912,50248.09,70,9,1,Sistema SaaS,No,Sí,1146.5,2025-05-11
PRJ-11913,20236.55,211,4,6,Sistema SaaS,Sí,No,736.8,2025-05-11
PRJ-11914,73970.26,73,1,9,App Móvil,Sí,Sí,1889.8,2025-05-11
PRJ-11915,73619.89,239,3,1,Sistema SaaS,Sí,Sí,1545.7,2025-05-11
PRJ-11916,79188.81,279,3,2,App Móvil,No,Sí,1709.7,2025-05-11
PRJ-11917,70554.24,113,9,7,App Móvil,No,Sí,1856.3,2025-05-11
PRJ-11918,79833.83,168,9,6,Portal Web,Sí,No,1975.7,2025-05-11
PRJ-11919,23351.46,260,7,3,App Móvil,No,No,684.8,2025-05-11
PRJ-11920,68168.72,41,2,2,App Móvil,Sí,No,1463.5,2025-05-11
PRJ-11921,66727.12,302,0,7,Portal Web,No,Sí,1639.8,2025-05-11
PRJ-11922,22320.53,119,6,5,Sistema SaaS,Sí,No,747.9,2025-05-11
PRJ-11923,12382.82,54,8,6,App Móvil,Sí,No,646.5,2025-05-11
PRJ-11924,78456.54,55,5,9,E-commerce,Sí,Sí,2040.1,2025-05-11
PRJ-11925,27201.84,182,12,7,Portal Web,Sí,Sí,982.7,2025-05-11
PRJ-11926,70316.88,89,12,4,Sistema SaaS,Sí,No,1722.8,2025-05-11
PRJ-11927,5309.54,89,1,9,Portal Web,No,Sí,550.9,2025-05-11
PRJ-11928,6576.86,312,13,3,App Móvil,No,No,424.5,2025-05-11
PRJ-11929,39940.35,200,1,4,Sistema SaaS,No,Sí,956.2,2025-05-12
PRJ-11930,22903.6,105,0,3,E-commerce,No,Sí,603.9,2025-05-12
PRJ-11931,56738.1,305,5,3,Portal Web,Sí,Sí,1313.7,2025-05-12
PRJ-11932,47417.32,237,13,1,E-commerce,No,No,1120.6,2025-05-12
PRJ-11933,10811.43,184,12,5,Portal Web,No,Sí,587.3,2025-05-12
PRJ-11934,17197.12,209,7,4,App Móvil,No,Sí,586.9,2025-05-12
PRJ-11935,34103.7,111,14,9,Portal Web,Sí,No,1275.4,2025-05-12
PRJ-11936,18920.3,39,0,4,E-commerce,No,Sí,560.7,2025-05-12
PRJ-11937,64416.68,272,11,3,Portal Web,Sí,Sí,1588.9,2025-05-12
PRJ-11938,36205.27,207,0,6,App Móvil,Sí,No,1002.8,2025-05-12
PRJ-11939,12007.39,315,0,5,App Móvil,Sí,Sí,452.7,2025-05-12
PRJ-11940,41325.72,286,9,4,Portal Web,No,Sí,1101.8,2025-05-12
PRJ-11941,11812.86,339,4,1,Sistema SaaS,Sí,Sí,320.2,2025-05-12
PRJ-11942,14670.3,33,6,3,App Móvil,Sí,No,512.7,2025-05-12
PRJ-11943,22970.74,244,3,4,Portal Web,No,Sí,639.4,2025-05-12
PRJ-11944,69464.58,59,0,8,App Móvil,No,No,1756.1,2025-05-12
PRJ-11945,74345.94,94,0,9,App Móvil,Sí,No,1868.9,2025-05-12
PRJ-11946,66969.33,153,9,8,App Móvil,Sí,No,1863.4,2025-05-12
PRJ-11947,30055.79,314,13,9,App Móvil,No,No,1175.9,2025-05-12
PRJ-11948,25433.48,182,2,1,App Móvil,No,No,593.9,2025-05-12
PRJ-11949,46186.68,69,4,1,App Móvil,Sí,Sí,1018.6,2025-05-12
PRJ-11950,59138.99,55,12,3,Sistema SaaS,No,No,1421.9,2025-05-12
PRJ-11951,79502.96,302,4,4,Sistema SaaS,Sí,No,1818.5,2025-05-12
PRJ-11952,14867.8,188,8,2,App Móvil,Sí,Sí,493.1,2025-05-12
PRJ-11953,8696.9,218,8,7,Sistema SaaS,Sí,Sí,570.7,2025-05-13
PRJ-11954,57076.69,293,8,9,App Móvil,No,No,1640.6,2025-05-13
PRJ-11955,67416.93,98,7,6,App Móvil,Sí,No,1718.1,2025-05-13
PRJ-11956,68476.16,30,13,4,Portal Web,No,No,1708.3,2025-05-13
PRJ-11957,55884.77,108,10,6,E-commerce,No,No,1514.5,2025-05-13
PRJ-11958,76551.19,257,8,1,Sistema SaaS,Sí,No,1685.2,2025-05-13
PRJ-11959,43325.36,356,7,6,E-commerce,Sí,Sí,1251.4,2025-05-13
PRJ-11960,73536.11,75,12,4,App Móvil,No,No,1773.9,2025-05-13
PRJ-11961,77585.91,137,13,3,Portal Web,Sí,Sí,1891.2,2025-05-13
PRJ-11962,68536.81,153,7,6,App Móvil,Sí,No,1773.2,2025-05-13
PRJ-11963,28231.89,177,7,9,App Móvil,Sí,Sí,1039.8,2025-05-13
PRJ-11964,19716.17,281,7,8,Portal Web,No,No,855.1,2025-05-13
PRJ-11965,46109.0,31,4,8,Portal Web,Sí,Sí,1375.7,2025-05-13
PRJ-11966,38976.11,251,9,9,Sistema SaaS,Sí,Sí,1328.5,2025-05-13
PRJ-11967,70831.88,218,2,6,Portal Web,No,No,1667.7,2025-05-13
PRJ-11968,12502.38,100,3,8,Sistema SaaS,Sí,No,642.2,2025-05-13
PRJ-11969,24330.5,362,8,7,Sistema SaaS,No,No,885.0,2025-05-13
PRJ-11970,61384.92,126,6,1,Sistema SaaS,Sí,Sí,1366.1,2025-05-13
PRJ-11971,12124.0,261,11,6,E-commerce,No,No,668.1,2025-05-13
PRJ-11972,29057.33,59,8,4,E-commerce,No,Sí,827.6,2025-05-13
PRJ-11973,34036.65,59,10,3,Sistema SaaS,Sí,Sí,918.1,2025-05-13
PRJ-11974,51694.53,244,10,3,Sistema SaaS,Sí,Sí,1249.5,2025-05-13
PRJ-11975,16859.95,202,12,8,E-commerce,Sí,Sí,839.0,2025-05-13
PRJ-11976,69545.34,309,10,1,Sistema SaaS,No,No,1548.7,2025-05-13
PRJ-11977,38565.67,240,13,7,App Móvil,Sí,No,1253.9,2025-05-14
PRJ-11978,73776.63,346,13,4,App Móvil,Sí,Sí,1856.6,2025-05-14
PRJ-11979,40090.24,154,6,1,Portal Web,No,No,925.5,2025-05-14
PRJ-11980,25628.02,109,11,2,Sistema SaaS,No,No,727.1,2025-05-14
PRJ-11981,15637.16,213,7,7,Sistema SaaS,Sí,Sí,731.8,2025-05-14
PRJ-11982,5280.88,44,11,1,App Móvil,Sí,Sí,273.8,2025-05-14
PRJ-11983,44911.81,40,2,6,Sistema SaaS,Sí,Sí,1187.7,2025-05-14
PRJ-11984,13036.75,118,7,4,App Móvil,No,No,529.1,2025-05-14
PRJ-11985,34379.58,32,3,3,App Móvil,No,Sí,828.8,2025-05-14
PRJ-11986,49195.38,53,5,7,Sistema SaaS,Sí,Sí,1351.2,2025-05-14
PRJ-11987,25676.44,118,0,9,Sistema SaaS,Sí,Sí,898.6,2025-05-14
PRJ-11988,18141.82,38,1,5,App Móvil,No,No,620.0,2025-05-14
PRJ-11989,63104.12,75,6,6,Sistema SaaS,No,No,1578.3,2025-05-14
PRJ-11990,76009.34,123,5,7,Sistema SaaS,Sí,Sí,1871.7,2025-05-14
PRJ-11991,12533.03,100,12,6,E-commerce,No,No,646.9,2025-05-14
PRJ-11992,16669.27,217,9,6,E-commerce,Sí,Sí,691.8,2025-05-14
PRJ-11993,77000.95,168,11,3,App Móvil,No,No,1848.9,2025-05-14
PRJ-11994,7833.82,39,4,3,App Móvil,Sí,No,366.8,2025-05-14
PRJ-11995,78322.43,32,6,5,Portal Web,No,Sí,1875.7,2025-05-14
PRJ-11996,5348.34,48,1,7,Portal Web,No,Sí,423.8,2025-05-14
PRJ-11997,70525.15,159,9,6,App Móvil,Sí,Sí,1786.9,2025-05-14
PRJ-11998,28049.39,250,3,2,E-commerce,Sí,Sí,726.5,2025-05-14
PRJ-11999,75394.16,159,4,3,App Móvil,No,No,1683.1,2025-05-14
PRJ-12000,28770.9,142,7,5,App Móvil,Sí,Sí,857.6,2025-05-14
PRJ-12001,54072.97,167,5,7,E-commerce,Sí,No,1476.9,2025-05-15
PRJ-12002,11002.44,72,5,6,Portal Web,Sí,Sí,544.2,2025-05-15
PRJ-12003,23174.74,247,4,3,App Móvil,Sí,Sí,642.2,2025-05-15
PRJ-12004,63025.95,87,9,7,Portal Web,Sí,Sí,1677.9,2025-05-15
PRJ-12005,44651.44,142,12,5,Sistema SaaS,No,Sí,1258.2,2025-05-15
PRJ-12006,74597.68,217,14,4,E-commerce,No,No,1852.4,2025-05-15
PRJ-12007,37156.36,151,13,6,App Móvil,Sí,No,1161.5,2025-05-15
PRJ-12008,70235.93,114,4,2,App Móvil,No,Sí,1550.4,2025-05-15
PRJ-12009,38671.66,135,0,7,Portal Web,Sí,Sí,1114.5,2025-05-15
PRJ-12010,78443.62,128,11,2,Sistema SaaS,No,No,1827.8,2025-05-15
PRJ-12011,76987.58,38,13,7,E-commerce,No,Sí,1988.2,2025-05-15
PRJ-12012,29685.25,35,3,8,Sistema SaaS,No,Sí,1015.2,2025-05-15
PRJ-12013,71444.28,137,8,2,Sistema SaaS,Sí,Sí,1643.2,2025-05-15
PRJ-12014,68570.85,181,14,8,App Móvil,No,No,1930.9,2025-05-15
PRJ-12015,20801.03,266,14,7,Portal Web,Sí,No,900.3,2025-05-15
PRJ-12016,51821.78,56,1,3,Portal Web,No,No,1177.5,2025-05-15
PRJ-12017,10451.17,148,10,7,App Móvil,Sí,No,605.4,2025-05-15
PRJ-12018,67753.3,240,5,1,App Móvil,Sí,Sí,1462.5,2025-05-15
PRJ-12019,18090.94,129,1,2,Sistema SaaS,No,No,508.4,2025-05-15
PRJ-12020,10311.1,32,8,5,Portal Web,Sí,Sí,535.1,2025-05-15
PRJ-12021,35016.43,323,4,9,E-commerce,No,Sí,1147.9,2025-05-15
PRJ-12022,48269.16,359,8,1,App Móvil,No,No,1120.9,2025-05-15
PRJ-12023,69118.77,358,11,5,Sistema SaaS,No,No,1709.7,2025-05-15
PRJ-12024,78068.19,46,12,6,Portal Web,Sí,No,1968.5,2025-05-15
PRJ-12025,37961.94,135,9,3,App Móvil,Sí,No,1022.6,2025-05-16
PRJ-12026,9533.52,259,4,5,Sistema SaaS,Sí,No,477.6,2025-05-16
PRJ-12027,61183.67,333,11,2,Portal Web,Sí,No,1433.2,2025-05-16
PRJ-12028,47387.99,206,8,8,E-commerce,Sí,Sí,1448.4,2025-05-16
PRJ-12029,38591.85,113,14,3,Sistema SaaS,No,Sí,1038.3,2025-05-16
PRJ-12030,28195.17,292,1,5,E-commerce,No,Sí,808.7,2025-05-16
PRJ-12031,42679.89,225,10,1,Sistema SaaS,No,Sí,1039.8,2025-05-16
PRJ-12032,30400.97,278,6,5,E-commerce,Sí,No,935.9,2025-05-16
PRJ-12033,61775.89,178,7,1,Portal Web,No,No,1367.6,2025-05-16
PRJ-12034,45792.03,235,2,9,E-commerce,No,Sí,1364.0,2025-05-16
PRJ-12035,70763.58,110,0,2,E-commerce,No,No,1505.4,2025-05-16
PRJ-12036,45765.79,218,1,6,E-commerce,Sí,No,1239.0,2025-05-16
PRJ-12037,22869.68,235,14,9,Portal Web,Sí,No,1038.5,2025-05-16
PRJ-12038,68831.89,337,14,3,App Móvil,Sí,Sí,1708.6,2025-05-16
PRJ-12039,46791.43,298,9,6,App Móvil,Sí,No,1284.9,2025-05-16
PRJ-12040,20513.08,319,4,1,Sistema SaaS,Sí,No,500.4,2025-05-16
PRJ-12041,51763.09,329,14,7,App Móvil,Sí,No,1531.7,2025-05-16
PRJ-12042,31828.76,284,13,2,E-commerce,Sí,No,895.8,2025-05-16
PRJ-12043,68330.42,37,8,5,Portal Web,Sí,Sí,1673.4,2025-05-16
PRJ-12044,38997.48,143,4,5,App Móvil,No,Sí,1006.4,2025-05-16
PRJ-12045,59483.1,34,0,1,Portal Web,No,No,1190.7,2025-05-16
PRJ-12046,12165.22,102,11,7,E-commerce,Sí,Sí,666.6,2025-05-16
PRJ-12047,34701.83,150,0,4,App Móvil,No,Sí,943.7,2025-05-16
PRJ-12048,78743.11,331,12,4,Sistema SaaS,No,No,1823.0,2025-05-16
PRJ-12049,65634.52,263,1,7,Sistema SaaS,No,No,1635.5,2025-05-17
PRJ-12050,16995.56,95,0,1,E-commerce,No,Sí,377.6,2025-05-17
PRJ-12051,25832.3,259,14,6,Portal Web,No,No,955.7,2025-05-17
PRJ-12052,29736.19,60,7,1,E-commerce,No,No,721.7,2025-05-17
PRJ-12053,53777.42,336,1,6,App Móvil,No,No,1333.0,2025-05-17
PRJ-12054,61774.61,326,11,2,Portal Web,No,Sí,1483.0,2025-05-17
PRJ-12055,61214.5,80,10,1,Portal Web,No,No,1348.5,2025-05-17
PRJ-12056,43240.55,176,7,8,Portal Web,No,Sí,1355.6,2025-05-17
PRJ-12057,65811.54,124,10,7,Portal Web,Sí,No,1762.5,2025-05-17
PRJ-12058,37780.86,358,4,2,App Móvil,Sí,No,870.8,2025-05-17
PRJ-12059,14291.04,67,0,2,Portal Web,No,Sí,358.6,2025-05-17
