id_proyecto,presupuesto_estimado,deadline_dias,cantidad_bugs,numero_desarrolladores,tipo_servicio,infraestructura_nube_previa,renovacion_contrato,horas_hombre_invertidas,fecha_entrega
PRJ-01919,34364.43,325,4,2,Sistema SaaS,No,Sí,847.5,2024-03-20
PRJ-01920,35946.64,238,6,1,Sistema SaaS,Sí,No,899.2,2024-03-20
PRJ-01921,57171.36,157,12,1,App Móvil,Sí,No,1344.9,2024-03-21
PRJ-01922,5241.37,145,13,4,E-commerce,Sí,Sí,421.1,2024-03-21
PRJ-01923,51469.2,173,9,6,App Móvil,No,Sí,1433.3,2024-03-21
PRJ-01924,31661.98,347,2,9,Sistema SaaS,Sí,No,1042.1,2024-03-21
PRJ-01925,64564.8,264,4,1,E-commerce,No,No,1428.0,2024-03-21
PRJ-01926,11974.3,36,6,1,E-commerce,No,Sí,307.2,2024-03-21
PRJ-01927,49115.17,74,14,5,Sistema SaaS,No,Sí,1361.6,2024-03-21
PRJ-01928,41072.97,268,8,5,App Móvil,Sí,Sí,1158.0,2024-03-21
PRJ-01929,53174.41,184,14,5,Portal Web,No,No,1485.9,2024-03-21
PRJ-01930,9864.02,210,1,6,App Móvil,No,No,462.4,2024-03-21
PRJ-01931,48498.78,244,3,8,App Móvil,Sí,Sí,1344.5,2024-03-21
PRJ-01932,47111.34,117,11,3,Sistema SaaS,No,No,1212.9,2024-03-21
PRJ-01933,47049.51,285,6,9,E-commerce,No,Sí,1465.7,2024-03-21
PRJ-01934,50261.57,102,0,1,Sistema SaaS,Sí,No,1011.8,2024-03-21
PRJ-01935,55735.1,208,12,4,App Móvil,No,No,1430.8,2024-03-21
PRJ-01936,65374.17,241,1,9,Portal Web,Sí,Sí,1731.0,2024-03-21
PRJ-01937,25236.55,322,8,8,Portal Web,No,Sí,940.8,2024-03-21
PRJ-01938,66878.71,263,12,9,Portal Web,No,Sí,1866.6,2024-03-21
PRJ-01939,42369.18,268,9,1,Sistema SaaS,Sí,No,994.5,2024-03-21
PRJ-01940,10779.37,252,6,9,E-commerce,No,No,699.9,2024-03-21
PRJ-01941,9391.32,148,11,3,Sistema SaaS,No,Sí,449.9,2024-03-21
PRJ-01942,30067.87,342,9,9,Portal Web,No,No,1151.0,2024-03-21
PRJ-01943,63867.27,293,6,1,App Móvil,Sí,Sí,1409.2,2024-03-21
PRJ-01944,58076.07,236,5,1,E-commerce,Sí,No,1276.1,2024-03-21
PRJ-01945,64146.12,124,2,9,Sistema SaaS,Sí,Sí,1737.6,2024-03-22
PRJ-01946,43795.18,251,9,6,Sistema SaaS,Sí,No,1263.9,2024-03-22
PRJ-01947,38014.92,305,2,4,E-commerce,Sí,No,953.2,2024-03-22
PRJ-01948,16058.94,260,1,7,E-commerce,No,No,641.6,2024-03-22
PRJ-01949,29614.46,338,10,5,App Móvil,Sí,No,909.1,2024-03-22
PRJ-01950,37551.45,148,5,7,E-commerce,Sí,Sí,1176.2,2024-03-22
PRJ-01951,11645.03,297,3,8,App Móvil,Sí,No,652.2,2024-03-22
PRJ-01952,21545.9,302,4,8,Portal Web,No,Sí,774.9,2024-03-22
PRJ-01953,49866.9,93,2,1,Portal Web,No,Sí,1099.7,2024-03-22
PRJ-01954,60174.73,327,5,8,Sistema SaaS,Sí,Sí,1586.8,2024-03-22
PRJ-01955,79876.06,40,10,6,Portal Web,No,Sí,2000.5,2024-03-22
PRJ-01956,74983.5,127,11,4,Portal Web,No,No,1756.6,2024-03-22
PRJ-01957,53192.39,100,2,8,App Móvil,No,Sí,1437.1,2024-03-22
PRJ-01958,36593.6,87,13,3,Sistema SaaS,No,No,1056.4,2024-03-22
PRJ-01959,52713.3,319,14,4,E-commerce,Sí,No,1437.2,2024-03-22
PRJ-01960,63923.87,280,13,6,Sistema SaaS,Sí,No,1712.1,2024-03-22
PRJ-01961,13875.21,305,7,7,Portal Web,No,No,696.2,2024-03-22
PRJ-01962,35742.87,79,8,4,E-commerce,No,Sí,955.5,2024-03-22
PRJ-01963,67985.17,245,3,4,Sistema SaaS,No,No,1589.2,2024-03-22
PRJ-01964,33787.47,81,14,7,Sistema SaaS,No,Sí,1180.0,2024-03-22
PRJ-01965,47890.42,300,8,6,Sistema SaaS,Sí,No,1388.1,2024-03-22
PRJ-01966,49082.7,113,11,8,Sistema SaaS,No,No,1458.1,2024-03-22
PRJ-01967,18835.72,322,6,1,App Móvil,Sí,Sí,494.1,2024-03-22
PRJ-01968,32167.66,155,2,7,Sistema SaaS,No,No,984.3,2024-03-22
PRJ-01969,30088.35,325,6,7,Portal Web,Sí,No,1006.2,2024-03-23
PRJ-01970,6964.75,101,13,7,Portal Web,No,No,632.3,2024-03-23
PRJ-01971,6814.38,325,0,7,App Móvil,Sí,No,477.8,2024-03-23
PRJ-01972,67377.28,265,2,8,E-commerce,Sí,No,1756.2,2024-03-23
PRJ-01973,25480.31,85,5,9,E-commerce,Sí,Sí,937.6,2024-03-23
PRJ-01974,43855.91,139,3,9,Portal Web,No,No,1252.8,2024-03-23
PRJ-01975,27404.42,221,6,2,Portal Web,Sí,No,697.2,2024-03-23
PRJ-01976,75550.94,122,13,7,App Móvil,No,Sí,1981.1,2024-03-23
PRJ-01977,24447.26,85,2,7,E-commerce,Sí,No,812.6,2024-03-23
PRJ-01978,37224.26,89,0,4,E-commerce,Sí,Sí,913.0,2024-03-23
PRJ-01979,70454.77,167,8,9,Sistema SaaS,No,No,1901.7,2024-03-23
PRJ-01980,68145.02,68,14,8,Sistema SaaS,Sí,No,1905.3,2024-03-23
PRJ-01981,18957.61,57,5,1,Sistema SaaS,No,Sí,458.3,2024-03-23
PRJ-01982,65198.25,78,7,2,App Móvil,No,No,1476.0,2024-03-23
PRJ-01983,39364.02,154,2,2,Portal Web,No,No,899.5,2024-03-23
PRJ-01984,41222.67,42,7,8,App Móvil,No,Sí,1282.3,2024-03-23
PRJ-01985,15011.0,65,1,1,E-commerce,Sí,Sí,386.3,2024-03-23
PRJ-01986,11045.11,130,11,4,Portal Web,Sí,No,575.0,2024-03-23
PRJ-01987,59595.45,311,3,5,Sistema SaaS,No,Sí,1434.3,2024-03-23
PRJ-01988,42234.59,115,2,9,App Móvil,Sí,No,1223.7,2024-03-23
PRJ-01989,37763.8,33,9,7,App Móvil,Sí,Sí,1172.2,2024-03-23
PRJ-01990,59713.12,252,0,8,Sistema SaaS,No,No,1514.5,2024-03-23
PRJ-01991,62413.47,195,14,9,App Móvil,Sí,Sí,1889.6,2024-03-23
PRJ-01992,16918.11,307,12,7,Sistema SaaS,No,Sí,775.5,2024-03-23
PRJ-01993,50766.89,159,12,5,E-commerce,Sí,Sí,1398.4,2024-03-24
PRJ-01994,15151.56,60,6,5,Portal Web,Sí,Sí,623.4,2024-03-24
PRJ-01995,61353.13,40,10,6,E-commerce,No,Sí,1625.6,2024-03-24
PRJ-01996,54271.64,331,9,5,E-commerce,Sí,Sí,1470.4,2024-03-24
PRJ-01997,76746.1,125,1,9,Sistema SaaS,Sí,Sí,1946.9,2024-03-24
PRJ-01998,10171.85,219,3,3,App Móvil,No,Sí,353.6,2024-03-24
PRJ-01999,9279.1,221,8,3,E-commerce,Sí,Sí,394.4,2024-03-24
PRJ-02000,26164.03,295,5,7,E-commerce,No,No,917.0,2024-03-24
